"","X","Cluster","hsa-miR-101-3p","hsa-miR-145-5p","hsa-miR-181c-5p","hsa-miR-19a-3p","hsa-miR-221-3p","hsa-miR-34a-5p","hsa-miR-92a-3p","hsa-miR-105-5p","hsa-miR-185-5p","hsa-miR-411-5p","hsa-miR-520b","hsa-miR-106a-5p","hsa-miR-148a-3p","hsa-miR-19b-3p","hsa-miR-98-5p","hsa-miR-125a-3p","hsa-miR-422a","hsa-miR-520d-5p","hsa-miR-512-3p","hsa-miR-106b-5p","hsa-miR-152-3p","hsa-miR-18a-5p","hsa-miR-20a-5p","hsa-miR-23b-3p","hsa-miR-372-3p","hsa-miR-99a-5p","hsa-miR-125a-5p","hsa-miR-222-3p","hsa-miR-425-5p","hsa-miR-520f-3p","hsa-miR-518e-3p","hsa-miR-124-3p","hsa-miR-155-5p","hsa-miR-184","hsa-miR-20b-5p","hsa-miR-24-3p","hsa-miR-99b-5p","hsa-miR-125b-5p","hsa-miR-28-5p","hsa-miR-433-3p","hsa-miR-521","hsa-miR-150-5p","hsa-miR-130b-3p","hsa-miR-15a-5p","hsa-miR-190a-5p","hsa-miR-21-5p","hsa-miR-27b-3p","hsa-miR-454-3p","hsa-let-7a-5p","hsa-miR-126-3p","hsa-miR-29a-3p","hsa-miR-452-5p","hsa-miR-523-3p","hsa-miR-136-5p","hsa-miR-15b-5p","hsa-miR-193b-3p","hsa-miR-210-3p","hsa-miR-29b-3p","hsa-miR-519a-3p","hsa-miR-148b-3p","hsa-miR-320a","hsa-miR-491-5p","hsa-miR-708-5p","hsa-miR-517a-3p","hsa-miR-205-5p","hsa-miR-16-5p","hsa-miR-196b-5p","hsa-miR-214-3p","hsa-miR-301b-3p","hsa-miR-137","hsa-miR-149-5p","hsa-miR-363-3p","hsa-miR-517c-3p","hsa-miR-93-5p","hsa-miR-518b","hsa-miR-143-3p","hsa-miR-181a-5p","hsa-miR-199a-3p","hsa-miR-218-5p","hsa-miR-324-3p","hsa-miR-9-5p","hsa-miR-100-5p","hsa-miR-17-5p","hsa-miR-370-3p","hsa-miR-518d-3p","ACR2B","BHLHE22","CORO1C","MDGA2","NRXN1","SATB2","TAGLN3","TUBA1A","ZFHX3","ADCY4","DDAH1","ETV5","ADRA2A","CBX1","CUX1","MEF2C","POU2F1","SCN3B","TCF4","TUBB3","ZFHX4","AGT","DLC1","FAM107A","ALDOA","CBX2","DHFR","MIR137HG","POU3F1","SEMA3C","TGFBR1","UBA1","ZHX2","AQP4","DLX2","FBXO32","ANK2","CBX5","DLL1","NFASC","PTPRD","SEZ6","THBS1","UBA5","ZIC5","BMPR1B","DLX5","FN1","ASCL1","CDK5RAP1","DPYSL3","NFIB","QKI","SNAI2","UBE2R2","C3","DLX6-AS1","GLI3","AUTS2","CLOCK","ELAVL2","NOVA1","RBFOX1","SNX7","TNRC6C","UBE4B","CLDN10","ENG","GPX3","BAZ2A","CNN3","FGF12","NR4A1","ROBO2","SOX11","TSC22D1","VCPIP1","TNC-31358-i20","CLU","EOMES","GRIA2","BCL11B","CNTNAP2","KIF26B","NR4A2","RUNX1T1","STMN1","TSC22D2","ZEB2","ZIC2-12291-i0","CSF3R","ERBB4","HES1","HOPX","NEUROG1-2E","PTPRZ1","APC","CENPF","FOXN4","GPSM2","LRIG3","PAG1","PRKCI","SALL3","TBR1","IFITM1-2B","NKX2-2","SATB2-3H","ASCL1-1","Cldn11","GAD1","HES1-1","MAGOH","PALLD","PRKCZ","SLC1A3","TFAP2C","ITGAX-2G","NRP1-3F","SEMA3C-3G","ASPM","COL4A5","GADD45G","HES5","MARCKS","PARD3","PROM1","Sox10","TJP1","LIFR","OLIG1-3A","SFRP2","ATAD2","COL4A6","GAPDH","HSPB1","MKI67","PARD6A","Prss12","SOX2","Tmem88","LRIG3-1","OLIG2-3B","SLA-3D","ATF2","CTNNA1","GFAP","IGFBP5","NES","Parp10","PSAT1","SOX21","VCL","MOXD1","PDGFD","SOX2-1","BRCA1","CTNNB1","GIGYF2","ITGB3","NEUROG2","PAX6","PTPRM","SOX3","VIM","NEUROD4","PDGFRA-3C","STOX1","BTG2","CUX2","GJA1","Itih4","Nipsnap1","Pcbp2","RBFOX3","SOX5","ZBTB20","NEUROD6","PPP1R17","TAGLN2","TPGS2","Dcbld1","GJB2","Lims2","NKX2-2-1","PDGFD-1","RPS5","STOX1-1","ZIC2"
"253","cp17_S85",7,0,0,401.9321525,395.5847924,0,676.4937335,683.6721018,0,0,0,0,1471.873465,0,2835.25385,0,20.62089771,1.54329529,6.682985296,0,4193.465176,0,0,76.08751711,0,13.84194939,0,0,211.4146204,0,198.130426,2155.550348,0,26093.9803,0,0,0,0,1679.176086,0,0,17.57296067,1216.759716,0,0,0,0,265.4878872,57359.63835,0,0,12.82654257,0,10.28076104,81.9655131,0,0,0,0,0,0,0,0,3.670596828,27.39467001,471.4838405,0,0,64.25282248,0,109.5234305,233.308104,144.2292774,0,0,13.55923913,0,786.7847858,0,50.77622903,92.7379612,3697.693654,0,1478.788598,0,391.1931492,0,0,0,3964.793879,2175.592534,0,0,6414.399256,0,0,0,0,3724.826469,5182.191774,0,0,2254.526567,0,5453.815821,0,0,0,0,1197.260041,1231.981759,2310.794299,3925.452561,0,0,195.3009694,0,2868.513237,0,0,72.93218794,0,0,0,0,0,3449.486837,3529.421443,0,4441.463793,0,0,0,406.6929876,645.1701675,0,2678.184879,0,0,0,0,0,0,0,1137.724665,0,0,0,0,0,0,0,655.3210209,1890.92539,0,681.7676808,0,0,633.35708,2648.771523,2273.832511,3838.395205,0,0,661.2533885,0,0,0,0,0,1145.693047,0,672.9325657,0,2201.04641,0,0,0,736.6612753,0,1870.392086,0,0,0,0,0,0,0,0,0,0,0,0,0,617.719036,0,0,1450.427341,0,116.1221674,0,3415.529683,0,0,0,271.4768851,0,0,0,0,97.26011586,0,0,0,0,0,445.6720497,0,0,0,2425.124595,0,0,849.9465364,0,0,0,0,0,0,0,0,0,0,0,312.8727206,0,1762.832103,0,0,0,0,0,1855.782063,0,0,643.7031328,745.3643976,0,0,1535.959271,0,0,3761.413283,0,0,0,240.6559412,1632.60088,1302.72199,0,0,0,0,0,1628.92854,0,0,0,492.0895331,0,0,1605.612947,3313.536027,0
"254","cp17_S86",8,0,0,138.1135179,1216.422756,0,511.618891,1686.551322,0,0,0,493.0778054,4258.436731,0,5018.373746,0,60.72256634,4.634731378,65.61102548,0,3632.743416,0,0,1745.909896,0,19.5248496,482.2280647,136.6427154,194.8007822,0,0,1874.999408,0,10.78114559,0,0,0,79.3322719,2887.171076,0,0,13.0266183,1368.989689,0,0,0,0,2268.030302,60070.82362,0,0,24.69052349,0,0,0,0,0,0,0,0,0,787.1385025,88.32727817,317.0942475,0,439.2298568,377.8071448,0,0,0,15.66168922,408.5914273,117.5117713,0,0,22.56236203,0,479.0235254,0,34.196951,2.687412803,6376.074717,817.1180919,4031.208561,0,70.47581444,0,0,2806.785288,0,1541.558924,2655.763891,0,6861.35542,0,0,0,0,0,0,0,4927.906985,0,2354.963004,0,2998.916203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104.227988,0,0,0,0,0,0,0,0,0,0,0,0,3769.973873,0,0,0,0,0,0,0,498.0218915,0,612.7685379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.489841,0,0,0,0,0,0,535.5088899,2174.225278,0,1867.100772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3302.744221,0,0,0,0,0,103.5658877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466.104493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305.567836,0,0,0,0,0,0,0,0,0,0,0,0,2270.96928,0,0
"255","cp17_S87",3,0,0,0,425.4216693,0,302.4313832,447.4927054,0,0,0,301.9058622,1775.676304,0,3213.153905,0,53.71490024,1120.860369,0,0,485.3897675,0,0,2073.181975,0,1.661402724,0,0,332.0430623,0,91.47343577,2133.987966,0,193.6077428,0,0,0,142.3900203,584.5822969,0,0,10.88176822,818.1646446,0,0,0,0,0,64693.64313,0,434.8605349,247.2147879,0,0,0,598.8290085,0,0,0,0,0,510.3303436,0,366.2449166,0,473.4659334,0,0,20159.32321,0,0,0,63.25876345,1.822949606,0,24.08401874,0,367.5272039,0,83.84208068,161.0991861,3652.176593,0,2249.695534,0,457.3735099,0,0,0,3341.267793,965.9673359,3303.940384,0,7988.683236,0,0,0,0,3926.353329,3123.767471,0,996.8699119,0,0,0,4840.351642,0,0,0,583.0566893,1952.720594,0,2231.313776,0,3986.655604,0,0,2577.434938,0,0,0,0,2406.823837,3551.276902,0,0,3352.813848,406.9172486,4092.778017,4752.388883,0,0,0,0,523.7407323,0,2975.475555,0,0,1104.988198,0,0,0,0,1002.910118,0,0,0,563.6165147,0,0,0,492.5067015,2385.408727,0,0,1861.366587,0,1648.032525,0,2945.094834,2925.317478,0,0,690.0461874,0,0,93.13648659,0,0,0,0,214.016616,0,1793.118055,0,0,0,557.7229991,0,3483.063706,0,0,0,0,0,0,0,0,0,1497.943237,0,0,3755.655909,574.0058778,0,0,941.1662653,0,95.71224212,0,3224.845425,0,0,0,0,0,0,0,110.3874488,400.3442125,0,0,0,0,0,1018.856464,0,0,0,4824.611101,0,0,1320.500727,0,3372.607199,0,0,0,0,0,0,0,0,0,316.1749018,291.7633531,581.2748989,0,0,0,3257.558947,0,2959.361502,0,0,439.8131394,0,0,1104.65729,1685.711567,0,0,5859.298971,0,0,0,0,1859.645443,1218.330082,0,0,0,0,0,864.1439243,0,0,0,0,0,0,484.9615389,5452.265175,0
"256","cp17_S88",3,0,0,419.4793888,1360.372545,0,745.0862789,343.6302409,0,0,0,213.6132823,2599.367325,0,5566.753343,0,0,90.81643407,0,64.9082734,3787.696776,0,0,1696.694503,0,10.25930407,0,58.24238765,740.4963274,0,0,1997.420046,0,27.93741651,0,13.45908628,0,0,2808.909631,0,0,12.07187038,1605.49423,86.01638825,0,0,0,0,211.7524189,3.685058954,0,199.2763573,0,434.7169942,0,30.32909228,0,0,0,0,0,100.7658318,0,1205.951331,0,528.0257129,0,0,23661.73823,0,101.5380554,98.34126752,39.1743919,0,0,11.68089902,0,848.0215195,0,315.8570799,105.3042217,5414.301267,348.7303483,2868.508187,0,327.4993232,314.0365912,0,2026.105412,1049.502458,3837.886111,3439.037686,3425.317974,9000.809608,0,0,0,0,1899.56587,5730.704992,0,3569.190897,0,212.9996427,1510.480098,753.9104139,0,0,0,961.4553266,1722.930325,0,1871.936031,3058.828127,4043.318664,2816.952311,2166.102091,4461.237025,0,0,0,0,0,2664.139728,0,1263.801905,6726.326992,2630.317364,5181.698667,3930.988574,0,0,0,0,575.9208211,0,0,0,0,0,0,0,0,0,1303.985788,0,4197.93179,0,0,194.7090694,121.9210274,1043.837361,0,2715.53924,0,379.7178791,748.8085123,0,3762.832461,4899.75793,5028.277863,2898.694867,0,0,631.0615965,0,1867.721905,0,0,0,2252.497376,4858.228899,4061.701774,723.3368196,4377.783368,0,0,0,2113.912096,0,3691.568708,0,0,0,0,0,0,0,0,0,912.0683132,0,0,3398.156462,1054.293107,0,0,2424.861614,0,114.9234191,0,0,0,0,2318.91219,3338.238948,0,0,0,0,271.1237169,0,2774.890179,0,0,0,2080.207437,0,0,0,3200.84482,0,0,676.0099729,0,3891.953775,1092.136821,0,0,0,0,0,0,0,0,885.9576148,0,1232.007967,0,0,0,4042.676776,0,1677.232069,0,0,778.8432875,1269.920409,0,1464.629176,1734.338495,0,0,4033.791095,0,0,0,0,2620.301142,1274.894773,0,0,0,0,0,2778.416792,692.3470966,0,0,0,0,0,960.4250317,3932.578885,0
"257","cp17_S89",8,0,0,688.1458161,2402.522689,552.8226246,568.3897626,1510.708494,0,0,73.43295087,374.1421447,6703.575785,0,13832.15874,0,13.73814075,285.8664289,0,0,7437.140928,85.34915974,193.3733525,7538.981989,0,12.31805867,1111.867216,315.8859927,1047.034761,0,0,1491.001842,0,7.324682627,0,626.4445221,1048.982937,3643.126739,7672.080273,0,0,21.34342618,1669.791963,461.3118477,0,0,0,0,46687.74151,0,220.129647,212.3713696,0,854.7354032,0,1298.740868,0,76.72371218,0,0,0,1637.073544,0,2495.383463,0,356.0079986,1182.746093,0,0,1254.319028,1911.366357,739.6793399,5.864403372,0,34.54425397,31.90661556,0,1461.109559,0,1153.280591,327.3408983,12618.41317,1602.749741,6436.23171,0,652.7590458,759.9982282,0,322.6610929,0,2778.221354,12856.52578,6031.038899,25296.15066,0,0,0,0,10901.3353,6201.785894,1251.587587,5205.022032,0,2440.757045,6998.122338,14777.36448,860.7679404,0,0,0,3276.877759,0,0,4184.621467,2586.272678,693.8940136,3704.353734,4738.854729,0,0,0,0,6626.014591,6312.149347,954.9550788,4078.098651,6066.645897,5238.679969,5783.220924,4623.091848,0,0,0,0,99.21125562,1831.700915,11994.54424,6207.416394,3005.4622,0,5219.071586,0,0,0,1345.724171,335.2360851,4552.218307,0,3400.850519,1493.445293,0,201.9746213,0,0,0,443.5840758,3545.448943,2864.466261,0,1875.574819,15293.42259,791.5436196,0,0,588.3747848,0,2557.855873,119.2273034,0,5110.468694,705.4759127,0,9678.555133,0,355.8367793,0,0,0,0,0,0,1290.270391,1588.941335,0,0,0,0,0,2015.523424,0,2860.92798,0,0,11954.93877,93.34834826,0,0,0,755.5588028,342.1120702,817.0560158,2025.364676,0,0,2485.148169,670.085273,0,0,1417.173634,0,722.8040076,0,0,0,0,0,0,0,0,0,4030.264533,0,0,0,2239.797968,0,329.6515409,0,0,2055.585785,0,275.1702268,0,0,0,0,0,519.9782921,342.8642645,0,0,0,0,0,0,0,2571.372259,0,0,662.0550215,731.848461,0,0,1546.377204,0,265.1166798,0,0,608.8341425,3884.190004,0,674.2807404,517.8168781,0,409.5383841,0,1257.289571,0,0,0,0,0,5342.88052,1428.42363,0
"258","cp17_S91",8,0,0,577.8465085,2864.391806,0,320.3019975,1922.057559,0,0,0,476.6827753,8598.011204,96.69747682,14515.79438,0,40.2970657,13.39790985,3.592823279,0,5735.766625,0,0,6077.791275,0,6.444168622,2108.931455,397.0129386,1775.323603,0,85.59518277,1889.954065,0,36.44229696,4.268731586,644.2607346,3545.014431,2781.958503,6775.874718,712.5251931,0,1.464756137,1472.851288,0,0,0,0,2169.932598,125.3975286,268.9610758,0,946.5635611,130.2663081,262.4186782,9.853760693,1452.79753,0,0,0,0,886.046031,1803.499565,0,2843.449733,90.64349318,531.3145496,1750.19119,0,24784.59854,114.4450528,0,0,6.218707669,0,8.2798687,2.519667682,70.56014424,1235.495949,0,4.15929789,178.337766,20685.69422,2972.631477,7858.765074,0,580.8598675,865.2780708,157.2302344,2688.350771,0,3773.702416,11590.18505,2499.814851,22590.64371,0,0,0,2471.025126,8907.437036,5576.584433,2109.276907,8919.837053,1468.084588,2886.895999,6569.252734,16212.1403,0,0,0,747.3226924,2349.165133,0,487.9388987,0,3776.059769,2562.736823,0,2744.999821,3056.439246,0,0,0,5416.168041,5262.789296,0,1223.467964,7427.824612,3463.060317,1138.21905,4908.102337,0,0,0,0,2764.535802,0,9657.560969,1622.768474,2119.72162,0,4580.933216,0,0,0,1651.333548,0,0,2576.449974,6470.57883,3467.90223,2264.078312,2038.67123,0,0,0,0,6400.454345,2506.2995,0,0,16373.67416,1590.438279,0,0,566.5155554,0,1495.126227,0,0,5122.200161,2534.692571,5047.388726,10466.0817,0,6912.208427,2548.825747,0,0,0,0,1105.70125,2396.913557,681.9885393,0,0,0,0,0,0,0,2318.647306,0,0,11780.52501,3021.146722,0,0,0,312.6336198,187.8355826,0,888.8456756,0,0,0,2515.369556,0,0,2581.275503,0,725.1228418,0,0,0,0,0,0,0,0,0,5377.531872,0,0,0,1780.945577,404.6281818,0,0,0,5131.14902,0,0,0,0,0,0,0,606.0430906,0,0,0,395.7666072,0,1589.092302,732.54112,0,0,273.8944723,0,270.0965796,0,0,0,2461.805802,1344.339381,292.6202144,0,0,768.5666205,4241.199069,388.7744907,455.9466009,0,0,0,2261.955442,865.9124139,0,0,0,0,0,2551.110722,2163.724085,2016.166731
"259","cp17_S92",6,0,0,893.7073413,845.4827324,0,725.0792712,669.5342949,0,0,575.0938841,243.9586505,3895.343504,0,4762.267286,172.8077823,65.83562195,0,0,0,4073.25606,0,0,2510.66793,0,0,382.4000986,297.2143689,575.4147967,0,256.6988754,2366.189962,1771.00408,19938.29024,0,617.0937638,0,2787.183658,5788.006854,0,0,31.41451289,874.6485824,185.4126427,0,0,0,0,4.221044708,0,612.3965075,613.9449626,0,0,0,0,2853.311577,0,0,0,0,1711.481592,0,594.2802826,0,583.9949142,1250.57307,0,8724.72002,0,0,0,157.210424,1.753131409,0,13.3836952,0,2195.514763,0,996.3390716,533.9423697,10123.69277,255.4718851,3666.935743,0,479.5077524,0,0,0,0,577.5404965,0,2016.796809,9734.344922,0,0,0,0,4159.95906,4597.428556,0,0,0,2958.23363,6774.076481,5377.429425,0,0,0,0,1530.803888,0,1464.069119,0,2533.183382,0,0,3052.524533,0,0,1532.560407,0,0,3526.569704,0,0,2006.364609,1818.23962,1035.287995,3221.346622,0,0,0,0,5583.090997,0,5970.885446,0,3425.445936,0,1777.251152,0,0,0,1464.872424,0,5479.011001,0,0,0,0,539.8864674,0,1536.168621,0,1498.372654,2331.261885,3480.782166,1763.862315,0,7905.408592,0,0,0,737.8651308,0,1585.647477,121.6858537,2898.447402,0,1770.051818,1352.107071,6165.126792,3804.650469,3477.114657,0,0,3119.556416,871.083673,0,1106.098526,0,1082.750873,0,0,450.749584,0,0,0,0,0,0,0,0,5781.08889,0,906.4358711,1040.840843,766.4146191,158.0268506,857.8712126,397.3374274,0,0,0,0,0,0,0,58.48173124,346.249203,0,0,0,668.0871245,0,409.3536489,0,0,0,2605.923198,0,0,651.1625619,0,2572.615073,0,0,0,0,292.7812399,0,0,0,0,0,0,0,0,0,0,2459.286135,0,1028.7124,0,0,204.6090709,562.6871375,0,0,531.1853619,0,0,1993.906999,0,0,0,0,499.9178828,1361.42479,0,0,0,0,0,1062.531152,0,0,0,0,0,0,871.7711135,1975.160986,0
"260","cp17_S93",7,0,0,0,522.0019931,0,778.2741018,1100.838361,0,0,0,109.1513739,1327.609258,0,2772.141232,0,84.46840008,10.25623117,0,0,467.1791472,0,0,0,0,15.90932449,0,0,916.2143921,0,0,2958.793487,1902.898941,21.35410659,0,0,0,67.68868408,712.6609232,0,0,39.72360882,910.3468222,525.3794642,0,0,0,0,50558.45777,0,449.613879,0,0,76.2591069,0,0,0,0,0,0,0,870.6839596,0,389.7316927,0,328.5354978,0,0,39461.53578,0,0,267.7071591,0,0,0,56.8328398,0,968.6054397,0,41.45924086,1.95208921,2633.059861,0,2108.830652,0,0,0,0,0,1590.254964,1156.410934,0,0,6246.942867,0,0,0,0,4728.27662,5314.945323,0,0,0,0,0,3383.525251,0,0,0,766.8007352,1091.488636,0,4019.907265,0,3480.169625,0,0,2829.72657,0,0,0,0,0,0,0,0,0,0,5074.026997,3883.502367,0,0,0,0,673.2154285,0,2251.201914,0,0,0,0,0,0,0,769.6393352,0,0,0,0,0,0,0,0,3238.140761,0,1050.005409,1209.436736,0,1409.550958,0,2858.831253,3286.071919,0,0,703.819768,0,0,124.4676488,0,0,451.2226115,0,579.290823,0,0,0,0,0,3789.262237,0,1919.123307,0,0,0,0,0,0,0,690.8831399,0,1528.904167,0,0,0,674.0198246,0,0,4361.220852,0,122.9949388,0,3673.870325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.999881,0,0,0,1498.524483,0,0,528.3883911,0,3693.046288,543.181073,0,0,0,0,0,0,0,0,0,187.919586,518.4701192,0,0,0,3712.369495,0,1944.711048,0,0,600.0559727,878.3746601,0,0,1802.482378,0,0,5052.865018,0,0,0,0,972.4276498,520.3593737,0,0,0,0,0,978.4703133,0,0,0,0,0,0,0,5171.577262,0
"261","cp17_S94",8,0,0,947.7850668,3106.755659,0,743.112978,1927.651126,0,800.062713,0,56.5993147,8416.854659,0,13547.44524,544.8948461,58.33999975,0,0,0,7875.426306,0,208.5879079,6819.679291,0,3.184448212,1716.087346,878.5524085,1192.056738,0,0,2276.116316,2316.833351,7.45095043,0,857.757051,2455.154799,3535.266564,9022.600421,0,0,56.79674336,2155.349242,1454.931167,0,0,0,0,164.4400756,395.1864771,912.2286115,223.1538791,0,547.8155565,215.5025739,1289.327561,0,0,0,0,0,1120.656181,0,2253.382806,0,561.7095028,2132.567757,0,0,105.9671404,0,1075.671381,161.8616262,0,0,6.949513376,0,2050.396065,0,1877.979813,293.4958808,17315.92108,2807.49333,8661.113296,0,575.7463142,564.8147247,305.5967891,5796.795899,1333.277847,6692.666916,11602.55572,1050.264112,25935.96592,0,0,0,3439.795149,5046.915687,6953.792849,3514.899855,11433.75289,0,4308.046346,8566.497714,19420.60931,0,0,0,0,2401.763556,0,0,0,1679.816327,5205.408393,3572.542094,6486.341693,0,0,0,0,4763.59972,6481.520009,3011.577697,3090.937731,6825.40652,6481.283475,7780.650979,6601.31529,0,0,0,552.4214102,0,0,10862.10497,1983.865798,4594.699946,0,3062.851828,0,0,0,1565.819891,1924.957242,4397.368316,0,5875.189601,2814.93467,0,2262.070205,0,0,0,947.1384697,3602.024628,2010.734948,2080.782413,0,11185.81613,2351.463845,1520.211218,0,510.7210739,0,578.9005372,64.22013154,0,4442.287792,2153.845925,5230.22719,13339.60933,0,4393.705996,0,0,0,428.5701695,0,2239.876704,2515.555074,1113.081422,1229.526228,0,0,0,0,0,0,629.9255965,0,0,8383.760102,0,0,0,0,370.1041827,86.19353781,2625.028926,255.3398604,0,0,0,3589.023887,0,0,0,0,276.7359745,0,0,0,0,0,950.6992058,0,0,0,4883.468566,0,0,1682.185757,575.600103,1226.264049,0,0,0,4560.486769,873.8277005,0,0,0,0,0,314.6551477,0,0,0,0,1817.47718,0,559.5655599,583.7147341,0,254.6395011,0,0,749.3296589,0,0,0,1234.921224,0,178.9670675,0,0,962.9611236,2733.782896,0,803.8088297,0,0,0,0,128.018032,0,0,0,0,0,3917.527889,1298.383036,0
"262","cp17_S95",7,0,0,733.4332365,1264.399167,0,795.5296187,624.8130062,0,0,0,379.2078448,1771.257381,0,2616.576221,0,119.9860307,271.1213274,0,105.3718077,370.1256926,0,0,0,0,8.912287512,0,0,325.4925246,0,148.5058991,2710.3819,769.6713016,6.234190606,0,0,0,174.3888723,1809.677739,418396.434,0,29.00265127,423.9113488,0,0,0,0,0,2.663100031,0,0,236.2043633,0,349.6090377,0,0,0,0,0,0,0,413.3992454,0,279.9602517,0,426.0636288,0,0,0,0,0,0,0,0,0,33.66106202,0,1644.511703,0,142.2132971,244.9677261,3421.163351,0,1644.210424,0,1156.76461,0,0,0,0,1190.297313,0,0,6338.786516,0,0,0,0,3631.474175,3360.891993,0,0,0,1091.412491,0,0,0,0,0,655.1308517,484.6076033,0,3610.713098,0,3331.407787,0,0,2854.178533,0,0,0,0,0,0,0,0,3656.901659,0,4782.329337,3939.502186,0,0,0,0,159.6161034,0,0,0,0,0,0,0,0,0,1690.546185,0,0,0,0,0,0,0,0,0,0,0,244.5932949,0,1269.57662,0,4119.717754,4610.295951,0,0,556.8722994,0,0,0,0,0,742.5554462,0,0,0,0,0,0,0,1110.850204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.02746047,0,0,944.0285297,0,90.57947296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389.337092,0,0,561.6344358,0,1217.960787,0,0,0,0,0,0,0,0,0,0,0,199.6600054,0,0,0,1321.929923,0,0,0,0,0,405.7750092,0,857.6409548,0,0,0,3184.060581,0,0,0,0,394.5334849,231.5881766,0,0,0,0,0,718.4498498,0,0,0,0,0,0,0,3141.418355,0
"263","cp14_C92_g",6,1.417692752,0,345.2852366,971.675387,0,1019.771978,922.0153027,0,0,0,434.6265043,4540.313906,0,5779.550972,0,0,103.7495817,0,0,3229.812781,22.61323194,0,2465.874148,0,42.81501883,0,651.9405062,1051.274997,0,24.43858381,3327.91876,3411.778804,229.1638531,0,0,0,1344.408851,2100.419625,26.27607785,0,83.55956518,1416.993986,643.8568181,0,0,0,0,1324.401432,80.26627103,0,111.0221922,0,1332.039459,0,0,0,0,0,0,0,294.064604,0,450.3890165,0,649.4580966,646.427131,0,19732.29677,0,0,0,1074.165708,0,0,106.9082249,0,540.8071424,0,3743.527819,459.5182278,11554.33141,0,4949.154964,0,789.7616837,1239.501279,0,0,0,4599.390911,0,0,5019.896278,0,0,0,0,0,5322.216452,0,206.8926115,611.0104525,276.456673,0,2651.539693,0,0,0,0,0,0,0,0,310.5023689,0,0,0,0,0,4142.748403,0,2602.609115,549.5932138,3833.079393,0,5090.807912,0,0,0,0,0,0,0,0,0,3399.444321,276.3665731,0,0,0,0,5301.900389,0,2252.977132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.4353206,4108.821382,0,0,0,1032.874064,0,0,577.7936146,0,0,0,3709.779387,8382.342817,0,6444.584984,0,0,2698.083954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.376949,0,0,0,0,0,0,0,0,0,2986.240896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732.49409,0,880.6543113,0,0,0,0,0,0,0,0,0,0,1763.756324,0,0
